,geographic_identifier,year,species,measurement_value
4486,6105125,1965,BET,190.155
4487,6105125,1965,YFT,507.52799999999996
4488,6105125,1966,BET,271.843
4489,6105125,1966,YFT,796.703
4490,6105125,1967,BET,107.074
4491,6105125,1967,YFT,272.694
4492,6105125,1968,BET,130.937
4493,6105125,1968,YFT,369.158
4494,6105125,1969,BET,187.88100000000003
4495,6105125,1969,YFT,392.78
4496,6105125,1970,BET,241.62900000000002
4497,6105125,1970,YFT,1708.836
4498,6105125,1971,BET,249.4
4499,6105125,1971,YFT,1795.7959999999998
4500,6105125,1972,BET,279.035
4501,6105125,1972,YFT,1598.463
4502,6105125,1973,BET,312.146
4503,6105125,1973,YFT,2324.2200000000003
4504,6105125,1974,BET,348.058
4505,6105125,1974,YFT,2549.437
4506,6105125,1975,BET,536.533
4507,6105125,1975,YFT,1792.048
4508,6105125,1976,BET,134.292
4509,6105125,1976,YFT,907.8109999999999
4510,6105125,1977,BET,211.618
4511,6105125,1977,YFT,1948.191
4512,6105125,1978,BET,159.683
4513,6105125,1978,YFT,1267.8899999999999
4514,6105125,1979,BET,206.655
4515,6105125,1979,YFT,3500.549
4516,6105125,1980,BET,90.947
4517,6105125,1980,YFT,1373.719
4518,6105125,1981,BET,378.30600000000004
4519,6105125,1981,YFT,3879.967
4520,6105125,1982,BET,581.108
4521,6105125,1982,YFT,6541.886
4522,6105125,1983,BET,708.736
4523,6105125,1983,YFT,6659.457
4524,6105125,1984,BET,708.715
4525,6105125,1984,YFT,6570.124
4526,6105125,1985,BET,646.606
4527,6105125,1985,YFT,6249.737
4528,6105125,1986,BET,625.365
4529,6105125,1986,YFT,6004.507
4530,6105125,1987,BET,656.102
4531,6105125,1987,YFT,6796.436
4532,6105125,1988,BET,670.229
4533,6105125,1988,YFT,6146.644
4534,6105125,1989,BET,693.995
4535,6105125,1989,YFT,6590.506
4536,6105125,1990,BET,916.607
4537,6105125,1990,YFT,7050.159
4538,6105125,1991,BET,857.8130000000001
4539,6105125,1991,YFT,7498.844
4540,6105125,1992,BET,666.3580000000001
4541,6105125,1992,YFT,5263.6900000000005
4542,6105125,1993,BET,384.433
4543,6105125,1993,YFT,2770.626
4544,6105125,1994,BET,708.139
4545,6105125,1994,YFT,6114.791
4546,6105125,1995,BET,924.583
4547,6105125,1995,YFT,7288.635
4548,6105125,1996,BET,775.3000000000001
4549,6105125,1996,YFT,6366.542
4550,6105125,1997,BET,1637.467
4551,6105125,1997,YFT,9796.537
4552,6105125,1998,BET,1876.518
4553,6105125,1998,YFT,7634.848
4554,6105125,1999,BET,850.471
4555,6105125,1999,YFT,6890.327
4556,6105125,2000,BET,1558.045
4557,6105125,2000,YFT,10198.267
4558,6105125,2001,BET,1393.43
4559,6105125,2001,YFT,9783.353000000001
4560,6105125,2002,BET,1010.848
4561,6105125,2002,YFT,7971.407
4562,6105125,2003,BET,1238.742
4563,6105125,2003,YFT,10167.748
4564,6105125,2004,BET,866.741
4565,6105125,2004,YFT,5798.706
4566,6105125,2005,BET,371.108
4567,6105125,2005,YFT,2138.184
4568,6105125,2006,BET,1461.429
4569,6105125,2006,YFT,9627.879
4570,6105125,2007,BET,2103.558
4571,6105125,2007,YFT,15499.932
4572,6105125,2008,BET,2042.633
4573,6105125,2008,YFT,16419.841
4574,6105125,2009,BET,1164.538
4575,6105125,2009,YFT,7850.543
4576,6105125,2010,BET,575.128
4577,6105125,2010,YFT,3855.814
4578,6105125,2011,BET,472.176
4579,6105125,2011,YFT,3326.215
4580,6105125,2012,BET,589.3199999999999
4581,6105125,2012,YFT,3743.858
4582,6105125,2013,BET,180.069
4583,6105125,2013,YFT,2194.678
4584,6105125,2014,BET,712.855
4585,6105125,2014,YFT,6217.835999999999
4586,6105125,2015,BET,134.307
4587,6105125,2015,YFT,3583.753
4588,6105125,2016,BET,37.885999999999996
4589,6105125,2016,YFT,426.531
4590,6105125,2017,BET,268.508
4591,6105125,2017,YFT,5679.233
4592,6105125,2019,BET,183.50199999999998
4593,6105125,2019,YFT,3522.111
4594,6105125,2020,BET,72.618
4595,6105125,2020,YFT,4290.789
4596,6105125,2021,YFT,7185.116
4597,6105125,2022,YFT,5454.197
4598,6105125,2023,BET,1028.926
4599,6105125,2023,YFT,3754.5139999999997
4626,6105130,1965,BET,509.98
4627,6105130,1965,YFT,1514.973
4628,6105130,1966,BET,680.726
4629,6105130,1966,YFT,1598.498
4630,6105130,1967,BET,267.146
4631,6105130,1967,YFT,572.0409999999999
4632,6105130,1968,BET,422.082
4633,6105130,1968,YFT,867.672
4634,6105130,1969,BET,330.001
4635,6105130,1969,YFT,916.081
4636,6105130,1970,BET,137.589
4637,6105130,1970,YFT,734.279
4638,6105130,1971,BET,174.517
4639,6105130,1971,YFT,654.7660000000001
4640,6105130,1972,BET,353.233
4641,6105130,1972,YFT,577.336
4642,6105130,1973,BET,259.872
4643,6105130,1973,YFT,1396.567
4644,6105130,1974,BET,527.828
4645,6105130,1974,YFT,1427.958
4646,6105130,1975,BET,600.582
4647,6105130,1975,YFT,2052.924
4648,6105130,1976,BET,250.787
4649,6105130,1976,YFT,1730.3519999999999
4650,6105130,1977,BET,139.983
4651,6105130,1977,YFT,1972.3290000000002
4652,6105130,1978,BET,281.805
4653,6105130,1978,YFT,2632.42
4654,6105130,1979,BET,265.064
4655,6105130,1979,YFT,2773.351
4656,6105130,1980,BET,105.044
4657,6105130,1980,YFT,2202.111
4658,6105130,1981,BET,181.581
4659,6105130,1981,YFT,2349.89
4660,6105130,1982,BET,113.288
4661,6105130,1982,YFT,1997.607
4662,6105130,1983,BET,147.766
4663,6105130,1983,YFT,2014.847
4664,6105130,1984,BET,275.053
4665,6105130,1984,YFT,3334.563
4666,6105130,1985,BET,215.86599999999999
4667,6105130,1985,YFT,1809.616
4668,6105130,1986,BET,102.613
4669,6105130,1986,YFT,1500.19
4670,6105130,1987,BET,119.455
4671,6105130,1987,YFT,1804.118
4672,6105130,1988,BET,256.06399999999996
4673,6105130,1988,YFT,1819.328
4674,6105130,1989,BET,395.42900000000003
4675,6105130,1989,YFT,4914.624
4676,6105130,1990,BET,1330.825
4677,6105130,1990,YFT,2418.446
4678,6105130,1991,BET,444.567
4679,6105130,1991,YFT,2521.603
4680,6105130,1992,BET,300.46
4681,6105130,1992,YFT,1392.605
4682,6105130,1993,BET,449.778
4683,6105130,1993,YFT,1249.902
4684,6105130,1994,BET,375.557
4685,6105130,1994,YFT,1261.848
4686,6105130,1995,BET,291.951
4687,6105130,1995,YFT,1801.083
4688,6105130,1996,BET,872.705
4689,6105130,1996,YFT,1742.366
4690,6105130,1997,BET,953.437
4691,6105130,1997,YFT,1362.437
4692,6105130,1998,BET,733.874
4693,6105130,1998,YFT,1305.099
4694,6105130,1999,BET,2066.803
4695,6105130,1999,YFT,1882.407
4696,6105130,2000,BET,1184.561
4697,6105130,2000,YFT,1385.249
4698,6105130,2001,BET,1003.092
4699,6105130,2001,YFT,2319.432
4700,6105130,2002,BET,890.737
4701,6105130,2002,YFT,2056.214
4702,6105130,2003,BET,907.019
4703,6105130,2003,YFT,1989.151
4704,6105130,2004,BET,272.621
4705,6105130,2004,YFT,556.938
4706,6105130,2005,BET,984.731
4707,6105130,2005,YFT,648.412
4708,6105130,2006,BET,1481.769
4709,6105130,2006,YFT,987.08
4710,6105130,2007,BET,808.404
4711,6105130,2007,YFT,648.934
4712,6105130,2008,BET,951.586
4713,6105130,2008,YFT,749.125
4714,6105130,2009,BET,348.672
4715,6105130,2009,YFT,259.121
4716,6105130,2010,BET,122.235
4717,6105130,2010,YFT,100.695
4718,6105130,2011,BET,191.184
4719,6105130,2011,YFT,161.933
4720,6105130,2012,BET,429.07
4721,6105130,2012,YFT,340.962
4722,6105130,2013,BET,424.587
4723,6105130,2013,YFT,717.097
4724,6105130,2014,BET,99.319
4725,6105130,2014,YFT,215.976
4726,6105130,2015,BET,19.48
4727,6105130,2015,YFT,103.419
4728,6105130,2016,BET,27.82
4729,6105130,2016,YFT,257.837
4730,6105130,2017,BET,461.731
4731,6105130,2017,YFT,2620.241
4732,6105130,2018,BET,184.827
4733,6105130,2018,YFT,595.59
4734,6105130,2019,BET,234.65699999999998
4735,6105130,2019,YFT,433.116
4762,6105135,1965,BET,442.188
4763,6105135,1965,YFT,928.1850000000001
4764,6105135,1966,BET,303.717
4765,6105135,1966,YFT,517.136
4766,6105135,1967,BET,181.661
4767,6105135,1967,YFT,208.90699999999998
4768,6105135,1968,BET,382.913
4769,6105135,1968,YFT,480.299
4770,6105135,1969,BET,81.908
4771,6105135,1969,YFT,173.081
4772,6105135,1970,BET,196.127
4773,6105135,1970,YFT,290.651
4774,6105135,1971,BET,216.78900000000002
4775,6105135,1971,YFT,473.248
4776,6105135,1972,BET,17.191
4777,6105135,1972,YFT,39.833
4778,6105135,1973,BET,224.586
4779,6105135,1973,YFT,455.761
4780,6105135,1974,BET,368.796
4781,6105135,1974,YFT,934.143
4782,6105135,1975,BET,302.897
4783,6105135,1975,YFT,1128.529
4784,6105135,1976,BET,269.478
4785,6105135,1976,YFT,1005.0870000000001
4786,6105135,1977,BET,121.203
4787,6105135,1977,YFT,335.997
4788,6105135,1978,BET,489.123
4789,6105135,1978,YFT,2670.021
4790,6105135,1979,BET,127.206
4791,6105135,1979,YFT,486.819
4792,6105135,1980,BET,22.933
4793,6105135,1980,YFT,84.9
4794,6105135,1981,BET,118.884
4795,6105135,1981,YFT,358.526
4796,6105135,1982,BET,23.255
4797,6105135,1982,YFT,103.637
4798,6105135,1983,BET,93.953
4799,6105135,1983,YFT,592.396
4800,6105135,1984,BET,987.248
4801,6105135,1984,YFT,5277.986
4802,6105135,1985,BET,320.693
4803,6105135,1985,YFT,2092.301
4804,6105135,1986,BET,455.582
4805,6105135,1986,YFT,3382.3309999999997
4806,6105135,1987,BET,523.773
4807,6105135,1987,YFT,3462.446
4808,6105135,1988,BET,423.722
4809,6105135,1988,YFT,2109.6639999999998
4810,6105135,1989,BET,833.991
4811,6105135,1989,YFT,4092.09
4812,6105135,1990,BET,733.757
4813,6105135,1990,YFT,976.387
4814,6105135,1991,BET,1314.5240000000001
4815,6105135,1991,YFT,4474.5109999999995
4816,6105135,1992,BET,1561.482
4817,6105135,1992,YFT,1419.229
4818,6105135,1993,BET,1636.8120000000001
4819,6105135,1993,YFT,1443.973
4820,6105135,1994,BET,1191.4
4821,6105135,1994,YFT,940.72
4822,6105135,1995,BET,2527.35
4823,6105135,1995,YFT,6535.249
4824,6105135,1996,BET,674.358
4825,6105135,1996,YFT,1310.046
4826,6105135,1997,BET,394.027
4827,6105135,1997,YFT,162.924
4828,6105135,1998,BET,373.414
4829,6105135,1998,YFT,223.245
4830,6105135,1999,BET,2569.108
4831,6105135,1999,YFT,1383.3220000000001
4832,6105135,2000,BET,2232.188
4833,6105135,2000,YFT,1087.248
4834,6105135,2001,BET,760.336
4835,6105135,2001,YFT,756.32
4836,6105135,2002,BET,340.922
4837,6105135,2002,YFT,337.664
4838,6105135,2003,BET,850.599
4839,6105135,2003,YFT,2486.859
4840,6105135,2004,BET,245.188
4841,6105135,2004,YFT,433.486
4842,6105135,2005,BET,992.451
4843,6105135,2005,YFT,878.322
4844,6105135,2006,BET,2506.491
4845,6105135,2006,YFT,1784.232
4846,6105135,2007,BET,1074.55
4847,6105135,2007,YFT,661.454
4848,6105135,2008,BET,1807.144
4849,6105135,2008,YFT,1144.902
4850,6105135,2009,BET,588.8240000000001
4851,6105135,2009,YFT,446.061
4852,6105135,2010,BET,136.25
4853,6105135,2010,YFT,222.398
4854,6105135,2011,BET,298.824
4855,6105135,2011,YFT,267.966
4856,6105135,2012,BET,781.811
4857,6105135,2012,YFT,933.85
4858,6105135,2013,BET,506.78
4859,6105135,2013,YFT,757.923
4860,6105135,2014,BET,310.812
4861,6105135,2014,YFT,613.188
4862,6105135,2015,BET,52.647000000000006
4863,6105135,2015,YFT,124.30499999999999
4864,6105135,2016,BET,34.564
4865,6105135,2016,YFT,350.027
4866,6105135,2017,BET,1062.147
4867,6105135,2017,YFT,9950.828
4868,6105135,2018,BET,768.2959999999999
4869,6105135,2018,YFT,2275.302
4870,6105135,2019,BET,466.361
4871,6105135,2019,YFT,1756.667
4872,6105135,2020,BET,26.883000000000003
4873,6105135,2020,YFT,1360.103
4874,6105135,2021,BET,7.343999999999999
4875,6105135,2021,YFT,32.722
4876,6105135,2022,BET,116.216
4877,6105135,2022,YFT,1386.961
4904,6105140,1965,BET,332.27
4905,6105140,1965,YFT,704.504
4906,6105140,1966,BET,288.61199999999997
4907,6105140,1966,YFT,775.354
4908,6105140,1967,BET,268.346
4909,6105140,1967,YFT,408.242
4910,6105140,1968,BET,256.176
4911,6105140,1968,YFT,424.202
4912,6105140,1969,BET,434.80199999999996
4913,6105140,1969,YFT,626.245
4914,6105140,1970,BET,126.685
4915,6105140,1970,YFT,183.104
4916,6105140,1971,BET,149.394
4917,6105140,1971,YFT,281.571
4918,6105140,1972,BET,150.767
4919,6105140,1972,YFT,192.875
4920,6105140,1973,BET,136.02100000000002
4921,6105140,1973,YFT,430.174
4922,6105140,1974,BET,545.335
4923,6105140,1974,YFT,509.761
4924,6105140,1975,BET,466.549
4925,6105140,1975,YFT,1232.76
4926,6105140,1976,BET,87.471
4927,6105140,1976,YFT,196.80700000000002
4928,6105140,1977,BET,207.91
4929,6105140,1977,YFT,401.65700000000004
4930,6105140,1978,BET,303.165
4931,6105140,1978,YFT,1537.78
4932,6105140,1979,BET,135.889
4933,6105140,1979,YFT,458.19
4934,6105140,1980,BET,32.842
4935,6105140,1980,YFT,135.73000000000002
4936,6105140,1981,BET,371.161
4937,6105140,1981,YFT,1003.663
4938,6105140,1982,BET,38.708
4939,6105140,1982,YFT,52.95
4940,6105140,1983,BET,324.752
4941,6105140,1983,YFT,1098.877
4942,6105140,1984,BET,1557.429
4943,6105140,1984,YFT,4454.969
4944,6105140,1985,BET,704.543
4945,6105140,1985,YFT,1727.083
4946,6105140,1986,BET,1012.082
4947,6105140,1986,YFT,3048.443
4948,6105140,1987,BET,929.979
4949,6105140,1987,YFT,2655.453
4950,6105140,1988,BET,1201.849
4951,6105140,1988,YFT,4049.533
4952,6105140,1989,BET,682.783
4953,6105140,1989,YFT,2064.04
4954,6105140,1990,BET,233.094
4955,6105140,1990,YFT,397.598
4956,6105140,1991,BET,1061.056
4957,6105140,1991,YFT,4308.414
4958,6105140,1992,BET,788.853
4959,6105140,1992,YFT,849.572
4960,6105140,1993,BET,1331.955
4961,6105140,1993,YFT,2501.467
4962,6105140,1994,BET,1380.221
4963,6105140,1994,YFT,2471.956
4964,6105140,1995,BET,2085.92
4965,6105140,1995,YFT,4057.402
4966,6105140,1996,BET,1207.326
4967,6105140,1996,YFT,4871.154
4968,6105140,1997,BET,242.30800000000002
4969,6105140,1997,YFT,473.548
4970,6105140,1998,BET,62.503
4971,6105140,1998,YFT,24.661
4972,6105140,1999,BET,319.125
4973,6105140,1999,YFT,758.153
4974,6105140,2000,BET,194.18699999999998
4975,6105140,2000,YFT,244.88600000000002
4976,6105140,2001,BET,80.456
4977,6105140,2001,YFT,75.826
4978,6105140,2002,BET,98.761
4979,6105140,2002,YFT,49.84
4980,6105140,2003,BET,861.047
4981,6105140,2003,YFT,3185.578
4982,6105140,2004,BET,450.30600000000004
4983,6105140,2004,YFT,1211.897
4984,6105140,2005,BET,420.868
4985,6105140,2005,YFT,2732.352
4986,6105140,2006,BET,465.34
4987,6105140,2006,YFT,1223.287
4988,6105140,2007,BET,396.503
4989,6105140,2007,YFT,1237.8799999999999
4990,6105140,2008,BET,396.437
4991,6105140,2008,YFT,772.819
4992,6105140,2009,BET,8.45
4993,6105140,2009,YFT,15.785
4994,6105140,2010,BET,22.723
4995,6105140,2010,YFT,30.552
4996,6105140,2011,BET,11.386
4997,6105140,2011,YFT,1061.732
4998,6105140,2012,BET,238.782
4999,6105140,2012,YFT,780.518
5000,6105140,2013,BET,220.637
5001,6105140,2013,YFT,669.125
5002,6105140,2014,BET,155.18099999999998
5003,6105140,2014,YFT,1438.403
5004,6105140,2015,BET,5.455
5005,6105140,2015,YFT,136.484
5006,6105140,2016,BET,191.733
5007,6105140,2016,YFT,673.163
5008,6105140,2017,BET,519.763
5009,6105140,2017,YFT,5731.691
5010,6105140,2018,BET,1428.913
5011,6105140,2018,YFT,6695.284
5012,6105140,2019,BET,372.804
5013,6105140,2019,YFT,2573.7870000000003
5014,6105140,2020,BET,119.229
5015,6105140,2020,YFT,1649.712
5016,6105140,2021,BET,25.001
5017,6105140,2021,YFT,134.652
5018,6105140,2022,BET,78.50099999999999
5019,6105140,2022,YFT,429.475
5020,6105140,2023,BET,4.75
5021,6105140,2023,YFT,7.302
5038,6105145,1965,BET,137.567
5039,6105145,1965,YFT,218.577
5040,6105145,1966,BET,175.808
5041,6105145,1966,YFT,818.727
5042,6105145,1967,BET,184.274
5043,6105145,1967,YFT,239.393
5044,6105145,1968,BET,167.586
5045,6105145,1968,YFT,350.314
5046,6105145,1969,BET,467.072
5047,6105145,1969,YFT,344.668
5048,6105145,1970,BET,77.937
5049,6105145,1970,YFT,245.855
5050,6105145,1971,BET,16.858
5051,6105145,1971,YFT,30.953
5052,6105145,1972,BET,161.13400000000001
5053,6105145,1972,YFT,220.974
5054,6105145,1973,BET,206.65200000000002
5055,6105145,1973,YFT,287.572
5056,6105145,1974,BET,234.011
5057,6105145,1974,YFT,294.408
5058,6105145,1975,BET,338.007
5059,6105145,1975,YFT,436.743
5060,6105145,1976,BET,92.467
5061,6105145,1976,YFT,132.606
5062,6105145,1977,BET,134.245
5063,6105145,1977,YFT,295.38
5064,6105145,1978,BET,62.195
5065,6105145,1978,YFT,338.01599999999996
5066,6105145,1979,BET,51.234
5067,6105145,1979,YFT,116.60900000000001
5068,6105145,1980,BET,140.782
5069,6105145,1980,YFT,443.052
5070,6105145,1981,BET,313.813
5071,6105145,1981,YFT,1426.936
5072,6105145,1982,BET,137.989
5073,6105145,1982,YFT,345.40999999999997
5074,6105145,1983,BET,71.872
5075,6105145,1983,YFT,273.801
5076,6105145,1984,BET,1311.865
5077,6105145,1984,YFT,3170.546
5078,6105145,1985,BET,504.163
5079,6105145,1985,YFT,891.597
5080,6105145,1986,BET,3293.101
5081,6105145,1986,YFT,9510.321
5082,6105145,1987,BET,703.3149999999999
5083,6105145,1987,YFT,1550.709
5084,6105145,1988,BET,947.079
5085,6105145,1988,YFT,2873.611
5086,6105145,1989,BET,451.274
5087,6105145,1989,YFT,1181.0819999999999
5088,6105145,1990,BET,275.013
5089,6105145,1990,YFT,432.582
5090,6105145,1991,BET,860.034
5091,6105145,1991,YFT,3866.811
5092,6105145,1992,BET,183.71699999999998
5093,6105145,1992,YFT,785.137
5094,6105145,1993,BET,411.663
5095,6105145,1993,YFT,1738.019
5096,6105145,1994,BET,242.022
5097,6105145,1994,YFT,652.965
5098,6105145,1995,BET,1708.699
5099,6105145,1995,YFT,4184.655
5100,6105145,1996,BET,747.059
5101,6105145,1996,YFT,2059.781
5102,6105145,1997,BET,272.858
5103,6105145,1997,YFT,412.39
5104,6105145,1998,BET,428.899
5105,6105145,1998,YFT,533.802
5106,6105145,1999,BET,294.277
5107,6105145,1999,YFT,400.164
5108,6105145,2000,BET,259.438
5109,6105145,2000,YFT,183.25199999999998
5110,6105145,2001,BET,204.567
5111,6105145,2001,YFT,110.737
5112,6105145,2002,BET,276.348
5113,6105145,2002,YFT,129.88400000000001
5114,6105145,2003,BET,768.2529999999999
5115,6105145,2003,YFT,1424.066
5116,6105145,2004,BET,554.0260000000001
5117,6105145,2004,YFT,1356.923
5118,6105145,2005,BET,414.703
5119,6105145,2005,YFT,1644.921
5120,6105145,2006,BET,290.77
5121,6105145,2006,YFT,402.373
5122,6105145,2007,BET,449.74600000000004
5123,6105145,2007,YFT,1349.726
5124,6105145,2008,BET,216.13400000000001
5125,6105145,2008,YFT,333.856
5126,6105145,2009,BET,66.822
5127,6105145,2009,YFT,88.37
5128,6105145,2010,BET,59.977000000000004
5129,6105145,2010,YFT,33.649
5130,6105145,2011,BET,41.219
5131,6105145,2011,YFT,641.34
5132,6105145,2012,BET,63.92
5133,6105145,2012,YFT,324.75
5134,6105145,2013,BET,189.577
5135,6105145,2013,YFT,350.71000000000004
5136,6105145,2014,BET,20.809
5137,6105145,2014,YFT,53.864999999999995
5138,6105145,2015,BET,0.167
5139,6105145,2015,YFT,182.173
5140,6105145,2016,BET,168.777
5141,6105145,2016,YFT,713.74
5142,6105145,2017,BET,417.807
5143,6105145,2017,YFT,2041.173
5144,6105145,2018,BET,1812.361
5145,6105145,2018,YFT,5211.247
5146,6105145,2019,BET,163.44
5147,6105145,2019,YFT,209.345
5148,6105145,2020,BET,182.233
5149,6105145,2020,YFT,869.2909999999999
5150,6105145,2021,BET,136.601
5151,6105145,2021,YFT,659.216
5152,6105145,2022,BET,68.979
5153,6105145,2022,YFT,164.116
5154,6105145,2023,BET,90.42
5155,6105145,2023,YFT,152.321
5184,6105150,1965,BET,342.695
5185,6105150,1965,YFT,444.66400000000004
5186,6105150,1966,BET,292.758
5187,6105150,1966,YFT,591.744
5188,6105150,1967,BET,384.29
5189,6105150,1967,YFT,431.749
5190,6105150,1968,BET,369.647
5191,6105150,1968,YFT,535.25
5192,6105150,1969,BET,637.393
5193,6105150,1969,YFT,1107.056
5194,6105150,1970,BET,297.178
5195,6105150,1970,YFT,644.193
5196,6105150,1971,BET,151.832
5197,6105150,1971,YFT,181.145
5198,6105150,1972,BET,550.623
5199,6105150,1972,YFT,429.181
5200,6105150,1973,BET,394.943
5201,6105150,1973,YFT,368.83299999999997
5202,6105150,1974,BET,118.30499999999999
5203,6105150,1974,YFT,115.195
5204,6105150,1975,BET,385.512
5205,6105150,1975,YFT,470.295
5206,6105150,1976,BET,180.62199999999999
5207,6105150,1976,YFT,188.407
5208,6105150,1977,BET,584.023
5209,6105150,1977,YFT,1001.966
5210,6105150,1978,BET,250.211
5211,6105150,1978,YFT,809.325
5212,6105150,1979,BET,188.551
5213,6105150,1979,YFT,540.45
5214,6105150,1980,BET,295.347
5215,6105150,1980,YFT,731.781
5216,6105150,1981,BET,582.3580000000001
5217,6105150,1981,YFT,2119.71
5218,6105150,1982,BET,130.375
5219,6105150,1982,YFT,337.26800000000003
5220,6105150,1983,BET,12.027
5221,6105150,1983,YFT,29.438
5222,6105150,1984,BET,380.668
5223,6105150,1984,YFT,514.351
5224,6105150,1985,BET,222.835
5225,6105150,1985,YFT,222.902
5226,6105150,1986,BET,889.687
5227,6105150,1986,YFT,2509.049
5228,6105150,1987,BET,635.666
5229,6105150,1987,YFT,1486.306
5230,6105150,1988,BET,941.328
5231,6105150,1988,YFT,3257.2149999999997
5232,6105150,1989,BET,589.3389999999999
5233,6105150,1989,YFT,1531.079
5234,6105150,1990,BET,397.16499999999996
5235,6105150,1990,YFT,745.044
5236,6105150,1991,BET,413.363
5237,6105150,1991,YFT,1366.805
5238,6105150,1992,BET,204.596
5239,6105150,1992,YFT,801.761
5240,6105150,1993,BET,1452.502
5241,6105150,1993,YFT,2794.221
5242,6105150,1994,BET,1310.869
5243,6105150,1994,YFT,2245.687
5244,6105150,1995,BET,2112.942
5245,6105150,1995,YFT,4592.577
5246,6105150,1996,BET,742.839
5247,6105150,1996,YFT,2083.422
5248,6105150,1997,BET,626.578
5249,6105150,1997,YFT,1695.634
5250,6105150,1998,BET,248.344
5251,6105150,1998,YFT,290.278
5252,6105150,1999,BET,369.159
5253,6105150,1999,YFT,387.64099999999996
5254,6105150,2000,BET,421.855
5255,6105150,2000,YFT,538.321
5256,6105150,2001,BET,220.095
5257,6105150,2001,YFT,142.716
5258,6105150,2002,BET,326.944
5259,6105150,2002,YFT,124.32199999999999
5260,6105150,2003,BET,752.997
5261,6105150,2003,YFT,1286.161
5262,6105150,2004,BET,589.198
5263,6105150,2004,YFT,1361.505
5264,6105150,2005,BET,239.931
5265,6105150,2005,YFT,688.048
5266,6105150,2006,BET,87.725
5267,6105150,2006,YFT,134.242
5268,6105150,2007,BET,239.83700000000002
5269,6105150,2007,YFT,427.834
5270,6105150,2008,BET,192.741
5271,6105150,2008,YFT,386.409
5272,6105150,2009,BET,95.891
5273,6105150,2009,YFT,179.303
5274,6105150,2010,BET,115.172
5275,6105150,2010,YFT,244.191
5276,6105150,2011,BET,46.384
5277,6105150,2011,YFT,173.231
5278,6105150,2012,BET,224.271
5279,6105150,2012,YFT,213.204
5280,6105150,2013,BET,23.78
5281,6105150,2013,YFT,151.738
5282,6105150,2014,BET,162.899
5283,6105150,2014,YFT,214.543
5284,6105150,2015,BET,143.319
5285,6105150,2015,YFT,172.689
5286,6105150,2016,BET,113.81
5287,6105150,2016,YFT,514.481
5288,6105150,2017,BET,352.263
5289,6105150,2017,YFT,882.933
5290,6105150,2018,BET,415.535
5291,6105150,2018,YFT,562.505
5292,6105150,2019,BET,122.54899999999999
5293,6105150,2019,YFT,649.662
5294,6105150,2020,BET,438.325
5295,6105150,2020,YFT,1604.74
5296,6105150,2021,BET,220.803
5297,6105150,2021,YFT,797.275
5298,6105150,2022,BET,92.034
5299,6105150,2022,YFT,98.122
5300,6105150,2023,BET,305.87
5301,6105150,2023,YFT,149.388
5326,6105155,1965,BET,672.09
5327,6105155,1965,YFT,703.331
5328,6105155,1966,BET,746.391
5329,6105155,1966,YFT,1231.173
5330,6105155,1967,BET,540.616
5331,6105155,1967,YFT,887.04
5332,6105155,1968,BET,511.97200000000004
5333,6105155,1968,YFT,505.227
5334,6105155,1969,BET,1014.209
5335,6105155,1969,YFT,1223.78
5336,6105155,1970,BET,348.639
5337,6105155,1970,YFT,679.585
5338,6105155,1971,BET,118.542
5339,6105155,1971,YFT,110.175
5340,6105155,1972,BET,489.214
5341,6105155,1972,YFT,360.70000000000005
5342,6105155,1973,BET,369.305
5343,6105155,1973,YFT,267.21500000000003
5344,6105155,1974,BET,151.945
5345,6105155,1974,YFT,177.32299999999998
5346,6105155,1975,BET,545.96
5347,6105155,1975,YFT,580.49
5348,6105155,1976,BET,376.874
5349,6105155,1976,YFT,315.526
5350,6105155,1977,BET,675.2280000000001
5351,6105155,1977,YFT,718.019
5352,6105155,1978,BET,485.507
5353,6105155,1978,YFT,1623.116
5354,6105155,1979,BET,488.815
5355,6105155,1979,YFT,899.403
5356,6105155,1980,BET,340.955
5357,6105155,1980,YFT,692.708
5358,6105155,1981,BET,460.659
5359,6105155,1981,YFT,1180.54
5360,6105155,1982,BET,207.01
5361,6105155,1982,YFT,386.35
5362,6105155,1983,BET,17.788
5363,6105155,1983,YFT,111.17
5364,6105155,1984,BET,455.097
5365,6105155,1984,YFT,399.3
5366,6105155,1985,BET,220.34799999999998
5367,6105155,1985,YFT,189.243
5368,6105155,1986,BET,374.793
5369,6105155,1986,YFT,1094.435
5370,6105155,1987,BET,461.922
5371,6105155,1987,YFT,916.573
5372,6105155,1988,BET,544.956
5373,6105155,1988,YFT,1476.951
5374,6105155,1989,BET,237.736
5375,6105155,1989,YFT,321.94
5376,6105155,1990,BET,529.761
5377,6105155,1990,YFT,454.499
5378,6105155,1991,BET,442.653
5379,6105155,1991,YFT,549.267
5380,6105155,1992,BET,474.482
5381,6105155,1992,YFT,2196.641
5382,6105155,1993,BET,1138.769
5383,6105155,1993,YFT,1573.14
5384,6105155,1994,BET,3266.777
5385,6105155,1994,YFT,1458.879
5386,6105155,1995,BET,2493.419
5387,6105155,1995,YFT,2582.595
5388,6105155,1996,BET,1721.186
5389,6105155,1996,YFT,1572.449
5390,6105155,1997,BET,764.409
5391,6105155,1997,YFT,726.211
5392,6105155,1998,BET,1057.661
5393,6105155,1998,YFT,710.852
5394,6105155,1999,BET,2249.707
5395,6105155,1999,YFT,1575.641
