,geographic_identifier,year,species,measurement_value
6675,6110065,1971,BET,111.0
6676,6110065,1971,YFT,93.0
6677,6110065,1972,BET,1397.0
6678,6110065,1972,YFT,1724.0
6679,6110065,1973,BET,1298.0
6680,6110065,1973,YFT,126.0
6681,6110065,1974,BET,112.0
6682,6110065,1974,YFT,28.0
6683,6110065,1975,BET,156.0
6684,6110065,1975,YFT,61.0
6685,6110065,1976,BET,9.0
6686,6110065,1976,YFT,8.0
6687,6110065,1978,BET,960.0
6688,6110065,1978,YFT,212.0
6689,6110065,1979,BET,747.0
6690,6110065,1979,YFT,1466.0
6691,6110065,1980,YFT,4.0
6692,6110065,1981,BET,117.0
6693,6110065,1981,YFT,128.0
6694,6110065,1982,BET,111.0
6695,6110065,1982,YFT,378.0
6696,6110065,1983,BET,154.0
6697,6110065,1983,YFT,49.0
6698,6110065,1984,BET,262.0
6699,6110065,1984,YFT,3208.0
6700,6110065,1985,BET,33.0
6701,6110065,1985,YFT,17.0
6702,6110065,1986,BET,3015.0
6703,6110065,1986,YFT,97679.0
6704,6110065,1987,BET,332.0
6705,6110065,1987,YFT,139063.0
6706,6110065,1988,BET,570.0
6707,6110065,1988,YFT,24043.0
6708,6110065,1989,BET,274.0
6709,6110065,1989,YFT,866.0
6710,6110065,1990,BET,162.0
6711,6110065,1990,YFT,31.0
6712,6110065,1991,BET,76.0
6713,6110065,1991,YFT,41.0
6714,6110065,1992,BET,2502.0
6715,6110065,1993,BET,1108.0
6716,6110065,1993,YFT,616.0
6717,6110065,1994,BET,3.0
6718,6110065,1994,YFT,105.0
6719,6110065,1995,BET,471.0
6720,6110065,1995,YFT,132.0
6721,6110065,1996,BET,251.0
6722,6110065,1996,YFT,673.0
6723,6110065,1997,BET,4832.0
6724,6110065,1997,YFT,1489.0
6725,6110065,1998,BET,9925.0
6726,6110065,1998,YFT,2090.0
6727,6110065,1999,BET,10846.0
6728,6110065,1999,YFT,2937.0
6729,6110065,2000,BET,4510.0
6730,6110065,2000,YFT,2340.0
6731,6110065,2001,BET,2230.0
6732,6110065,2001,YFT,909.0
6733,6110065,2002,BET,3164.0
6734,6110065,2002,YFT,4857.0
6735,6110065,2003,BET,1169.0
6736,6110065,2003,YFT,284.0
6737,6110065,2004,BET,5629.0
6738,6110065,2004,YFT,5944.0
6739,6110065,2005,BET,1374.5974025974026
6740,6110065,2005,YFT,3510.0584415584417
6741,6110065,2006,BET,71.0
6742,6110065,2006,YFT,90.0
6743,6110065,2007,BET,1335.75
6744,6110065,2007,YFT,623.9107142857142
6745,6110065,2008,BET,973.087452471483
6746,6110065,2008,YFT,552.0228136882129
6747,6110065,2009,BET,255.0
6748,6110065,2009,YFT,155.0
6749,6110065,2012,BET,25.0
6750,6110065,2012,YFT,22.0
6751,6110065,2013,BET,1018.0
6752,6110065,2013,YFT,11752.0
6753,6110065,2014,BET,140.0
6754,6110065,2014,YFT,6007.07650273224
6755,6110065,2015,BET,281.0574712643678
6756,6110065,2015,YFT,1022.1863890459142
6757,6110065,2016,BET,68.0
6758,6110065,2016,YFT,395.0
6759,6110065,2017,BET,2.0
6760,6110065,2017,YFT,142.0
6761,6110065,2018,BET,1483.0
6762,6110065,2018,YFT,9131.0
6763,6110065,2019,BET,12.0
6764,6110065,2019,YFT,585.0
6765,6110065,2020,YFT,43.0
6766,6110065,2021,BET,65.0
6767,6110065,2021,YFT,34.0
6768,6110065,2022,BET,162.619718309859
6769,6110065,2022,YFT,87.04225352112675
6784,6110070,1965,BET,1274.0
6785,6110070,1965,YFT,1489.0
6786,6110070,1966,BET,1571.0
6787,6110070,1966,YFT,7612.0
6788,6110070,1967,BET,1407.0
6789,6110070,1967,YFT,14762.0
6790,6110070,1968,BET,27.0
6791,6110070,1968,YFT,1.0
6792,6110070,1969,BET,589.0
6793,6110070,1969,YFT,1756.0
6794,6110070,1970,BET,1361.0
6795,6110070,1970,YFT,9934.0
6796,6110070,1971,BET,23.0
6797,6110070,1971,YFT,69.0
6798,6110070,1972,BET,272.0
6799,6110070,1972,YFT,947.0
6800,6110070,1973,BET,24.0
6801,6110070,1973,YFT,12.0
6802,6110070,1975,BET,4.0
6803,6110070,1975,YFT,9.0
6804,6110070,1978,BET,5.0
6805,6110070,1978,YFT,1.0
6806,6110070,1979,BET,79.0
6807,6110070,1979,YFT,57.0
6808,6110070,1980,BET,131.0
6809,6110070,1980,YFT,190.0
6810,6110070,1981,BET,2.0
6811,6110070,1981,YFT,2043.0
6812,6110070,1984,BET,1053.0
6813,6110070,1984,YFT,414.0
6814,6110070,1986,BET,81.0
6815,6110070,1986,YFT,10267.0
6816,6110070,1987,BET,154.0
6817,6110070,1987,YFT,40001.0
6818,6110070,1988,YFT,4695.0
6819,6110070,1989,YFT,7344.0
6820,6110070,1990,YFT,4256.0
6821,6110070,1993,BET,337.0
6822,6110070,1993,YFT,78.0
6823,6110070,1994,BET,551.0
6824,6110070,1994,YFT,111.0
6825,6110070,1995,BET,1740.0
6826,6110070,1995,YFT,2764.0
6827,6110070,1997,BET,107.0
6828,6110070,1997,YFT,10.0
6829,6110070,1999,YFT,1601.0
6830,6110070,2000,BET,19.0
6831,6110070,2000,YFT,1.0
6832,6110070,2002,YFT,47.0
6833,6110070,2004,BET,5.0
6834,6110070,2004,YFT,355.0
6835,6110070,2005,BET,45.0
6836,6110070,2005,YFT,2848.0
6837,6110070,2006,YFT,1844.0
6838,6110070,2007,BET,40.0
6839,6110070,2007,YFT,69.0
6840,6110070,2008,BET,556.0
6841,6110070,2008,YFT,559.0
6842,6110070,2012,BET,2.0
6843,6110070,2012,YFT,5.0
6850,6110075,1965,BET,126.0
6851,6110075,1965,YFT,141.0
6852,6110075,1967,BET,173.0
6853,6110075,1967,YFT,511.0
6854,6110075,1969,BET,310.0
6855,6110075,1969,YFT,842.0
6856,6110075,1970,BET,8.0
6857,6110075,1970,YFT,366.0
6858,6110075,1971,BET,15.0
6859,6110075,1971,YFT,135.0
6860,6110075,1979,BET,66.0
6861,6110075,1979,YFT,54.0
6862,6110075,1987,BET,22.0
6863,6110075,1987,YFT,4.0
6864,6110075,1997,BET,13.0
6865,6110075,2000,BET,47.0
6866,6110075,2000,YFT,2.0
6867,6110075,2002,BET,713.0
6868,6110075,2002,YFT,539.0
6869,6110075,2005,YFT,28.0
6870,6110075,2007,BET,35.0
6871,6110075,2007,YFT,98.0
6872,6110075,2008,BET,6.0
6891,6110080,1965,BET,1796.0
6892,6110080,1965,YFT,4029.0
6893,6110080,1966,BET,419.0
6894,6110080,1966,YFT,2436.0
6895,6110080,1967,BET,2510.0
6896,6110080,1967,YFT,10225.0
6897,6110080,1968,BET,896.0
6898,6110080,1968,YFT,2094.0
6899,6110080,1969,BET,1131.0
6900,6110080,1969,YFT,22135.0
6901,6110080,1970,BET,732.0
6902,6110080,1970,YFT,15098.0
6903,6110080,1971,BET,1115.0
6904,6110080,1971,YFT,17443.0
6905,6110080,1972,BET,512.0
6906,6110080,1972,YFT,6979.0
6907,6110080,1973,BET,514.0
6908,6110080,1973,YFT,6599.0
6909,6110080,1974,BET,34.0
6910,6110080,1974,YFT,1239.0
6911,6110080,1975,BET,213.0
6912,6110080,1975,YFT,5562.0
6913,6110080,1976,BET,1495.0
6914,6110080,1976,YFT,9826.0
6915,6110080,1977,BET,31.0
6916,6110080,1977,YFT,238.0
6917,6110080,1978,BET,359.0
6918,6110080,1978,YFT,1449.0
6919,6110080,1979,BET,148.0
6920,6110080,1979,YFT,1045.0
6921,6110080,1980,BET,740.0
6922,6110080,1980,YFT,9222.0
6923,6110080,1981,BET,212.0
6924,6110080,1981,YFT,1046.0
6925,6110080,1982,BET,137.0
6926,6110080,1982,YFT,3807.0
6927,6110080,1983,BET,794.0
6928,6110080,1983,YFT,8869.0
6929,6110080,1984,BET,246.0
6930,6110080,1984,YFT,4753.0
6931,6110080,1985,BET,283.0
6932,6110080,1985,YFT,2332.0
6933,6110080,1986,BET,193.0
6934,6110080,1986,YFT,6512.0
6935,6110080,1987,BET,169.0
6936,6110080,1987,YFT,1965.0
6937,6110080,1988,BET,51.0
6938,6110080,1988,YFT,6838.0
6939,6110080,1989,BET,327.0
6940,6110080,1989,YFT,47596.0
6941,6110080,1990,BET,179.0
6942,6110080,1990,YFT,3116.0
6943,6110080,1991,BET,120.0
6944,6110080,1991,YFT,17915.0
6945,6110080,1992,YFT,6.0
6946,6110080,1993,BET,1.0
6947,6110080,1993,YFT,4.0
6948,6110080,1994,BET,248.0
6949,6110080,1994,YFT,3709.0
6950,6110080,1995,BET,877.0
6951,6110080,1995,YFT,1743.0
6952,6110080,1996,BET,80.0
6953,6110080,1996,YFT,1809.0
6954,6110080,1997,BET,262.0
6955,6110080,1997,YFT,149.0
6956,6110080,1998,BET,266.0
6957,6110080,1998,YFT,10471.0
6958,6110080,1999,BET,775.0
6959,6110080,1999,YFT,9952.0
6960,6110080,2000,BET,273.0
6961,6110080,2000,YFT,8292.0
6962,6110080,2001,BET,87.0
6963,6110080,2001,YFT,4722.0
6964,6110080,2002,BET,205.0
6965,6110080,2002,YFT,409.0
6966,6110080,2003,BET,4.0
6967,6110080,2003,YFT,7759.0
6968,6110080,2004,YFT,2454.0
6969,6110080,2005,YFT,562.0
6970,6110080,2006,BET,38.0
6971,6110080,2006,YFT,152.0
6972,6110080,2007,BET,1.0
6973,6110080,2007,YFT,6748.0
6974,6110080,2008,YFT,20921.0
6975,6110080,2009,BET,3.0
6976,6110080,2009,YFT,249.0
6977,6110080,2010,BET,20.0
6978,6110080,2010,YFT,2018.0
6979,6110080,2016,YFT,228.0
6980,6110080,2018,YFT,14.0
6999,6110085,1965,BET,1448.0
7000,6110085,1965,YFT,1608.0
7001,6110085,1966,BET,18.0
7002,6110085,1966,YFT,97.0
7003,6110085,1967,BET,3531.0
7004,6110085,1967,YFT,3944.0
7005,6110085,1968,BET,1198.0
7006,6110085,1968,YFT,1101.0
7007,6110085,1969,BET,2883.0
7008,6110085,1969,YFT,35531.0
7009,6110085,1970,BET,425.0
7010,6110085,1970,YFT,3337.0
7011,6110085,1971,BET,885.0
7012,6110085,1971,YFT,4342.0
7013,6110085,1972,BET,721.0
7014,6110085,1972,YFT,2653.0
7015,6110085,1973,BET,788.0
7016,6110085,1973,YFT,1149.0
7017,6110085,1974,BET,467.0
7018,6110085,1974,YFT,3990.0
7019,6110085,1975,BET,132.0
7020,6110085,1975,YFT,4180.0
7021,6110085,1976,BET,767.0
7022,6110085,1976,YFT,3557.0
7023,6110085,1977,BET,499.0
7024,6110085,1977,YFT,11923.0
7025,6110085,1978,BET,1959.0
7026,6110085,1978,YFT,8106.0
7027,6110085,1979,BET,1137.0
7028,6110085,1979,YFT,3714.0
7029,6110085,1980,BET,1639.0
7030,6110085,1980,YFT,12335.0
7031,6110085,1981,BET,1336.0
7032,6110085,1981,YFT,9890.0
7033,6110085,1982,BET,935.0
7034,6110085,1982,YFT,15864.0
7035,6110085,1983,BET,1410.0
7036,6110085,1983,YFT,28242.0
7037,6110085,1984,BET,1707.0
7038,6110085,1984,YFT,17677.0
7039,6110085,1985,BET,2389.0
7040,6110085,1985,YFT,28546.0
7041,6110085,1986,BET,3243.0
7042,6110085,1986,YFT,12121.0
7043,6110085,1987,BET,1644.0
7044,6110085,1987,YFT,18868.0
7045,6110085,1988,BET,2114.0
7046,6110085,1988,YFT,19723.0
7047,6110085,1989,BET,1270.0
7048,6110085,1989,YFT,24477.0
7049,6110085,1990,BET,126.0
7050,6110085,1990,YFT,6029.0
7051,6110085,1991,BET,297.0
7052,6110085,1991,YFT,1493.0
7053,6110085,1992,BET,186.0
7054,6110085,1992,YFT,611.0
7055,6110085,1993,BET,3341.0
7056,6110085,1993,YFT,6517.0
7057,6110085,1994,BET,1532.0
7058,6110085,1994,YFT,5588.0
7059,6110085,1995,BET,636.0
7060,6110085,1995,YFT,5812.0
7061,6110085,1996,BET,166.0
7062,6110085,1996,YFT,2888.0
7063,6110085,1997,BET,1667.0
7064,6110085,1997,YFT,6807.0
7065,6110085,1998,BET,1588.0
7066,6110085,1998,YFT,41563.0
7067,6110085,1999,BET,2831.0
7068,6110085,1999,YFT,27801.0
7069,6110085,2000,BET,3391.0
7070,6110085,2000,YFT,37525.0
7071,6110085,2001,BET,1086.0
7072,6110085,2001,YFT,14715.0
7073,6110085,2002,BET,892.0
7074,6110085,2002,YFT,11463.0
7075,6110085,2003,BET,96.0
7076,6110085,2003,YFT,6404.0
7077,6110085,2004,BET,579.0
7078,6110085,2004,YFT,810.0
7079,6110085,2005,BET,630.0
7080,6110085,2005,YFT,4003.0
7081,6110085,2006,BET,104.0
7082,6110085,2006,YFT,249.0
7083,6110085,2007,BET,30.0
7084,6110085,2007,YFT,662.0
7085,6110085,2008,BET,956.0
7086,6110085,2008,YFT,11506.0
7087,6110085,2009,BET,361.0
7088,6110085,2009,YFT,12821.0
7089,6110085,2010,BET,2371.0
7090,6110085,2010,YFT,61874.0
7091,6110085,2011,BET,102.0
7092,6110085,2011,YFT,29240.0
7093,6110085,2012,BET,262.0
7094,6110085,2012,YFT,11926.0
7095,6110085,2013,BET,125.0
7096,6110085,2013,YFT,1657.0
7097,6110085,2014,BET,20.0
7098,6110085,2014,YFT,194.0
7099,6110085,2015,BET,179.0
7100,6110085,2015,YFT,2757.0
7101,6110085,2016,BET,205.0
7102,6110085,2016,YFT,5906.0
7103,6110085,2017,BET,393.0
7104,6110085,2017,YFT,5551.0
7105,6110085,2018,BET,188.0
7106,6110085,2018,YFT,3790.0
7107,6110085,2019,BET,1.0
7108,6110085,2019,YFT,730.0
7109,6110085,2020,BET,56.0
7110,6110085,2020,YFT,324.0
7111,6110085,2021,YFT,11.0
7112,6110085,2022,BET,12.0
7113,6110085,2022,YFT,102.0
7114,6110085,2023,YFT,29.0
7135,6110090,1965,BET,15.0
7136,6110090,1965,YFT,45.0
7137,6110090,1967,BET,177.0
7138,6110090,1967,YFT,1018.0
7139,6110090,1969,BET,2257.0
7140,6110090,1969,YFT,13131.0
7141,6110090,1970,BET,580.0
7142,6110090,1970,YFT,4127.0
7143,6110090,1971,BET,105.0
7144,6110090,1971,YFT,3502.0
7145,6110090,1972,BET,84.0
7146,6110090,1972,YFT,588.0
7147,6110090,1974,YFT,1038.0
7148,6110090,1975,BET,62.0
7149,6110090,1975,YFT,8.0
7150,6110090,1978,BET,42.0
7151,6110090,1978,YFT,12.0
7152,6110090,1979,BET,111.0
7153,6110090,1979,YFT,62.0
7154,6110090,1980,BET,26.0
7155,6110090,1980,YFT,457.0
7156,6110090,1981,BET,26.0
7157,6110090,1981,YFT,1141.0
7158,6110090,1982,BET,15.0
7159,6110090,1982,YFT,721.0
7160,6110090,1983,BET,98.0
7161,6110090,1983,YFT,802.0
7162,6110090,1984,BET,55.0
7163,6110090,1984,YFT,936.0
7164,6110090,1985,BET,3.0
7165,6110090,1985,YFT,752.0
7166,6110090,1986,BET,15.0
7167,6110090,1986,YFT,2372.0
7168,6110090,1987,BET,4.0
7169,6110090,1987,YFT,293.0
7170,6110090,1988,YFT,64.0
7171,6110090,1989,BET,47.0
7172,6110090,1989,YFT,15303.0
7173,6110090,1995,BET,286.0
7174,6110090,1995,YFT,2617.0
7175,6110090,1996,YFT,10438.0
7176,6110090,1997,BET,90.0
7177,6110090,1997,YFT,1645.0
7178,6110090,1998,YFT,348.0
7179,6110090,1999,BET,940.0
7180,6110090,1999,YFT,19542.0
7181,6110090,2000,BET,496.0
7182,6110090,2000,YFT,8714.0
7183,6110090,2001,BET,54.0
7184,6110090,2001,YFT,3953.0
7185,6110090,2002,BET,17.0
7186,6110090,2002,YFT,5686.0
7187,6110090,2003,BET,114.0
7188,6110090,2003,YFT,2631.0
7189,6110090,2004,YFT,641.0
7190,6110090,2007,BET,496.0
7191,6110090,2007,YFT,2430.0
7192,6110090,2008,BET,5.0
7193,6110090,2008,YFT,4459.0
7194,6110090,2009,BET,4.0
7195,6110090,2009,YFT,4809.0
7196,6110090,2010,BET,293.0
7197,6110090,2010,YFT,12684.0
7198,6110090,2011,BET,81.0
7199,6110090,2011,YFT,30551.0
7200,6110090,2012,BET,5.0
7201,6110090,2012,YFT,2399.0
7202,6110090,2013,BET,5.0
7203,6110090,2013,YFT,61.0
7204,6110090,2014,BET,54.0
7205,6110090,2014,YFT,3167.0
7206,6110090,2015,BET,518.0
7207,6110090,2015,YFT,4248.0
7208,6110090,2016,YFT,1228.0
7209,6110090,2017,YFT,1312.0
7220,6110095,1967,BET,12.0
7221,6110095,1967,YFT,18.0
7222,6110095,1969,BET,9.0
7223,6110095,1969,YFT,1710.0
7224,6110095,1970,BET,109.0
7225,6110095,1970,YFT,154.0
7226,6110095,1971,BET,246.0
7227,6110095,1971,YFT,1642.0
7228,6110095,1975,YFT,31.0
7229,6110095,1976,BET,6.0
7230,6110095,1976,YFT,7.0
7231,6110095,1987,BET,5.0
7232,6110095,1987,YFT,50.0
7233,6110095,2000,YFT,422.0
7234,6110095,2007,BET,542.0
7235,6110095,2007,YFT,8916.0
7236,6110095,2008,BET,93.0
7237,6110095,2008,YFT,4428.0
7238,6110095,2009,BET,41.0
7239,6110095,2009,YFT,2628.0
7240,6110095,2010,BET,61.0
7241,6110095,2010,YFT,4136.0
7242,6110095,2011,BET,70.0
7243,6110095,2011,YFT,2717.0
7244,6110095,2012,BET,51.0
7245,6110095,2012,YFT,1519.0
7246,6110095,2014,BET,22.0
7247,6110095,2014,YFT,941.0
7248,6110095,2015,BET,6.0
7249,6110095,2015,YFT,182.0
7250,6110095,2016,YFT,2426.0
7251,6110095,2017,YFT,824.0
7274,6110110,1965,BET,4360.0
7275,6110110,1965,YFT,12210.0
7276,6110110,1966,BET,5203.0
7277,6110110,1966,YFT,16331.0
7278,6110110,1967,BET,16056.0
7279,6110110,1967,YFT,41547.0
7280,6110110,1968,BET,8125.0
7281,6110110,1968,YFT,22897.0
7282,6110110,1969,BET,10322.0
7283,6110110,1969,YFT,24182.0
7284,6110110,1970,BET,5114.0
7285,6110110,1970,YFT,19013.0
7286,6110110,1971,BET,10117.0
7287,6110110,1971,YFT,23802.0
7288,6110110,1972,BET,8904.0
7289,6110110,1972,YFT,18150.0
7290,6110110,1973,BET,9214.0
7291,6110110,1973,YFT,22943.0
7292,6110110,1974,BET,8446.0
7293,6110110,1974,YFT,18644.0
7294,6110110,1975,BET,15234.0
7295,6110110,1975,YFT,36739.0
7296,6110110,1976,BET,22053.0
7297,6110110,1976,YFT,73568.0
7298,6110110,1977,BET,11060.0
7299,6110110,1977,YFT,39419.0
7300,6110110,1978,BET,9855.0
7301,6110110,1978,YFT,54832.0
7302,6110110,1979,BET,6386.0
7303,6110110,1979,YFT,68949.0
7304,6110110,1980,BET,6050.0
7305,6110110,1980,YFT,41758.0
7306,6110110,1981,BET,3728.0
7307,6110110,1981,YFT,51362.0
7308,6110110,1982,BET,3382.0
7309,6110110,1982,YFT,36235.0
7310,6110110,1983,BET,2038.0
7311,6110110,1983,YFT,33708.0
7312,6110110,1984,BET,1733.0
7313,6110110,1984,YFT,32976.0
7314,6110110,1985,BET,2834.0
7315,6110110,1985,YFT,27004.0
7316,6110110,1986,BET,1666.0
7317,6110110,1986,YFT,21991.0
7318,6110110,1987,BET,1309.0
7319,6110110,1987,YFT,28014.0
7320,6110110,1988,BET,2079.0
7321,6110110,1988,YFT,28564.0
7322,6110110,1989,BET,609.0
7323,6110110,1989,YFT,23774.0
7324,6110110,1990,BET,669.0
7325,6110110,1990,YFT,21519.0
7326,6110110,1991,BET,4289.0
7327,6110110,1991,YFT,17769.0
7328,6110110,1992,BET,10023.0
7329,6110110,1992,YFT,21445.0
7330,6110110,1993,BET,1490.0
7331,6110110,1993,YFT,13844.0
7332,6110110,1994,BET,1827.0
7333,6110110,1994,YFT,14278.0
7334,6110110,1995,BET,1456.0
7335,6110110,1995,YFT,16870.0
7336,6110110,1996,BET,1886.0
7337,6110110,1996,YFT,15752.0
7338,6110110,1997,BET,4481.0
7339,6110110,1997,YFT,15190.0
7340,6110110,1998,BET,4360.0
7341,6110110,1998,YFT,14372.0
7342,6110110,1999,BET,3176.0
7343,6110110,1999,YFT,15726.0
7344,6110110,2000,BET,2486.0
7345,6110110,2000,YFT,12731.0
7346,6110110,2001,BET,4732.0
7347,6110110,2001,YFT,28162.0
7348,6110110,2002,BET,2860.0
7349,6110110,2002,YFT,18972.0
7350,6110110,2003,BET,3205.0
7351,6110110,2003,YFT,19631.0
7352,6110110,2011,BET,9.0
7353,6110110,2011,YFT,1014.0
7370,6110115,1965,BET,4248.0
7371,6110115,1965,YFT,16997.0
7372,6110115,1966,BET,6447.0
7373,6110115,1966,YFT,22477.0
7374,6110115,1967,BET,11954.0
7375,6110115,1967,YFT,33221.0
7376,6110115,1968,BET,10535.0
7377,6110115,1968,YFT,31800.0
7378,6110115,1969,BET,16681.0
7379,6110115,1969,YFT,50089.0
7380,6110115,1970,BET,4118.0
7381,6110115,1970,YFT,25211.0
7382,6110115,1971,BET,5256.0
7383,6110115,1971,YFT,23598.0
7384,6110115,1972,BET,7700.0
7385,6110115,1972,YFT,24142.0
7386,6110115,1973,BET,23266.0
7387,6110115,1973,YFT,46888.0
7388,6110115,1974,BET,16678.0
7389,6110115,1974,YFT,34056.0
7390,6110115,1975,BET,24577.0
7391,6110115,1975,YFT,81944.0
7392,6110115,1976,BET,13835.0
7393,6110115,1976,YFT,64613.0
7394,6110115,1977,BET,15477.0
7395,6110115,1977,YFT,68774.0
7396,6110115,1978,BET,7018.0
7397,6110115,1978,YFT,75913.0
7398,6110115,1979,BET,7713.0
7399,6110115,1979,YFT,112148.0
7400,6110115,1980,BET,4133.0
7401,6110115,1980,YFT,72719.0
7402,6110115,1981,BET,4249.0
7403,6110115,1981,YFT,90354.0
7404,6110115,1982,BET,2882.0
7405,6110115,1982,YFT,57388.0
7406,6110115,1983,BET,2522.0
7407,6110115,1983,YFT,57177.0
7408,6110115,1984,BET,2977.0
7409,6110115,1984,YFT,56639.0
7410,6110115,1985,BET,5002.0
7411,6110115,1985,YFT,47664.0
7412,6110115,1986,BET,2032.0
7413,6110115,1986,YFT,37376.0
7414,6110115,1987,BET,2312.0
7415,6110115,1987,YFT,49445.0
7416,6110115,1988,BET,3669.0
7417,6110115,1988,YFT,50415.0
7418,6110115,1989,BET,1076.0
7419,6110115,1989,YFT,41963.0
7420,6110115,1990,BET,1125.0
7421,6110115,1990,YFT,36187.0
7422,6110115,1991,BET,3097.0
7423,6110115,1991,YFT,29111.0
7424,6110115,1992,BET,6206.0
7425,6110115,1992,YFT,34785.0
7426,6110115,1993,BET,2364.0
7427,6110115,1993,YFT,23466.0
7428,6110115,1994,BET,3225.0
7429,6110115,1994,YFT,25200.0
7430,6110115,1995,BET,2450.0
7431,6110115,1995,YFT,28329.0
7432,6110115,1996,BET,3329.0
7433,6110115,1996,YFT,27802.0
7434,6110115,1997,BET,7912.0
7435,6110115,1997,YFT,26808.0
7436,6110115,1998,BET,7696.0
7437,6110115,1998,YFT,25366.0
7438,6110115,1999,BET,5608.0
7439,6110115,1999,YFT,27757.0
7440,6110115,2000,BET,4285.0
7441,6110115,2000,YFT,21941.0
7442,6110115,2001,BET,7764.0
7443,6110115,2001,YFT,43480.0
7444,6110115,2002,BET,5048.0
7445,6110115,2002,YFT,33483.0
7446,6110115,2003,BET,5497.0
7447,6110115,2003,YFT,37044.0
7448,6110115,2007,BET,195.0
7449,6110115,2007,YFT,984.0
7450,6110115,2008,BET,491.0
7451,6110115,2008,YFT,4147.0
7452,6110115,2009,BET,2133.0
7453,6110115,2009,YFT,18343.0
7454,6110115,2010,BET,717.0
7455,6110115,2010,YFT,6158.0
7456,6110115,2011,BET,439.0
7457,6110115,2011,YFT,6838.0
7458,6110115,2013,BET,138.0
7459,6110115,2013,YFT,1341.0
7460,6110115,2014,BET,100.0
7461,6110115,2014,YFT,541.0
7462,6110120,2010,BET,13.0
7463,6110120,2010,YFT,11782.0
7464,6110120,2011,BET,1.0
7465,6110120,2011,YFT,1172.0
7482,6110125,1965,BET,3312.0
7483,6110125,1965,YFT,13723.0
7484,6110125,1966,BET,4336.0
7485,6110125,1966,YFT,15260.0
7486,6110125,1967,BET,4422.0
7487,6110125,1967,YFT,16072.0
7488,6110125,1968,BET,9826.0
7489,6110125,1968,YFT,29745.0
7490,6110125,1969,BET,12300.0
7491,6110125,1969,YFT,29898.0
7492,6110125,1970,BET,3862.0
7493,6110125,1970,YFT,31183.0
7494,6110125,1971,BET,3543.0
7495,6110125,1971,YFT,15580.0
7496,6110125,1972,BET,4145.0
7497,6110125,1972,YFT,10300.0
7498,6110125,1973,BET,9416.0
7499,6110125,1973,YFT,43921.0
7500,6110125,1974,BET,13945.0
7501,6110125,1974,YFT,123975.0
7502,6110125,1975,BET,18437.0
7503,6110125,1975,YFT,111440.0
7504,6110125,1976,BET,9701.0
7505,6110125,1976,YFT,63757.0
7506,6110125,1977,BET,12003.0
7507,6110125,1977,YFT,78180.0
7508,6110125,1978,BET,9451.0
7509,6110125,1978,YFT,90930.0
7510,6110125,1979,BET,6990.0
7511,6110125,1979,YFT,118274.0
7512,6110125,1980,BET,4684.0
7513,6110125,1980,YFT,81011.0
7514,6110125,1981,BET,3466.0
7515,6110125,1981,YFT,66281.0
7516,6110125,1982,BET,2598.0
7517,6110125,1982,YFT,60363.0
7518,6110125,1983,BET,2561.0
7519,6110125,1983,YFT,58038.0
7520,6110125,1984,BET,3021.0
7521,6110125,1984,YFT,57491.0
7522,6110125,1985,BET,4993.0
7523,6110125,1985,YFT,47577.0
7524,6110125,1986,BET,2078.0
7525,6110125,1986,YFT,38204.0
7526,6110125,1987,BET,2316.0
7527,6110125,1987,YFT,49374.0
7528,6110125,1988,BET,3662.0
7529,6110125,1988,YFT,50325.0
7530,6110125,1989,BET,1076.0
7531,6110125,1989,YFT,41887.0
7532,6110125,1990,BET,1178.0
7533,6110125,1990,YFT,37912.0
7534,6110125,1991,BET,3345.0
7535,6110125,1991,YFT,30579.0
7536,6110125,1992,BET,2475.0
7537,6110125,1992,YFT,30880.0
7538,6110125,1993,BET,2329.0
7539,6110125,1993,YFT,23123.0
7540,6110125,1994,BET,3219.0
7541,6110125,1994,YFT,25156.0
7542,6110125,1995,BET,2613.0
7543,6110125,1995,YFT,27004.0
7544,6110125,1996,BET,3637.0
7545,6110125,1996,YFT,27935.0
7546,6110125,1997,BET,7907.0
7547,6110125,1997,YFT,26768.0
7548,6110125,1998,BET,7682.0
7549,6110125,1998,YFT,25320.0
7550,6110125,1999,BET,5597.0
7551,6110125,1999,YFT,27705.0
7552,6110125,2000,BET,4379.0
7553,6110125,2000,YFT,22427.0
7554,6110125,2001,BET,7868.0
7555,6110125,2001,YFT,45642.0
7556,6110125,2002,BET,5123.0
7557,6110125,2002,YFT,33989.0
7558,6110125,2003,BET,5508.0
7559,6110125,2003,YFT,33158.0
7560,6110125,2004,BET,911.0
7561,6110125,2004,YFT,1736.0
7562,6110125,2007,BET,246.0
7563,6110125,2007,YFT,2265.0
7564,6110125,2008,BET,174.0
7565,6110125,2008,YFT,879.0
7566,6110125,2009,BET,58.0
7567,6110125,2009,YFT,1410.0
7568,6110125,2010,BET,402.0
7569,6110125,2010,YFT,4725.0
7570,6110125,2011,BET,176.0
7571,6110125,2011,YFT,1642.0
7572,6110125,2012,BET,231.0
7573,6110125,2012,YFT,874.0
7574,6110125,2013,BET,471.0
7575,6110125,2013,YFT,1144.0
7576,6110125,2014,BET,2770.0
7577,6110125,2014,YFT,3182.0
7578,6110125,2015,BET,2086.0
7579,6110125,2015,YFT,4517.0
7580,6110125,2016,BET,129.0
7581,6110125,2016,YFT,919.0
7582,6110125,2017,BET,929.0
7583,6110125,2017,YFT,4294.0
7584,6110125,2018,BET,513.0
